,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,Year,Month,Day
2535,12/10/16,5.37,0.82,0,0,51,58,37,150,150,25.1,28,2016,12,10
2536,12/11/16,1.57,0,0,0,44,53,32,20,360,6.9,8.9,2016,12,11
2537,12/12/16,1.12,0,0,0,42,58,32,360,10,6.9,10.1,2016,12,12
2538,12/13/16,2.68,0.41,0,0,42,49,36,10,10,8.9,10.1,2016,12,13
2539,12/14/16,9.84,0.56,0,0,45,56,44,170,170,35.1,46.1,2016,12,14
2540,12/15/16,12.75,1.99,0,0,55,56,47,170,170,35.1,47,2016,12,15
2541,12/16/16,7.38,0,0,0,50,54,38,20,300,14.1,21,2016,12,16
2542,12/17/16,9.62,0,0,0,42,52,35,350,10,18.1,25.1,2016,12,17
2543,12/18/16,11.41,0,0,0,45,53,34,10,20,23.9,30,2016,12,18
2544,12/19/16,0.67,0,0,0,39,54,28,270,290,6.9,8.9,2016,12,19
2545,12/20/16,4.47,0.01,0,0,40,59,31,350,220,17,33.1,2016,12,20
2546,12/21/16,12.08,0,0,0,56,65,51,10,10,23,29.1,2016,12,21
2547,12/22/16,2.91,0,0,0,50,61,33,10,360,8.9,12.1,2016,12,22
2548,12/23/16,6.93,0.93,0,0,46,48,39,180,170,28,36.9,2016,12,23
2549,12/24/16,4.25,0,0,0,42,51,32,30,40,14.1,17,2016,12,24
2550,12/25/16,1.79,0,0,0,35,44,26,90,90,6.9,8.1,2016,12,25
2551,12/26/16,4.03,0,0,0,34,52,23,20,360,12.1,16.1,2016,12,26
2552,12/27/16,0.89,0,0,0,40,56,30,200,10,6,6.9,2016,12,27
2553,12/28/16,6.26,0,0,0,42,62,30,360,360,14.1,19.9,2016,12,28
2554,12/29/16,1.79,0,0,0,47,65,30,160,330,8.1,10.1,2016,12,29
2555,12/30/16,2.24,0,0,0,42,59,29,170,170,16.1,19,2016,12,30
2556,12/31/16,4.25,0,0,0,50,61,34,340,360,15,19.9,2016,12,31
2557,1/1/17,6.49,0,0,0,44,52,33,190,190,21.9,27.1,2017,1,1
2558,1/2/17,8.5,0.08,0,0,41,45,37,180,170,19.9,23,2017,1,2
2559,1/3/17,4.7,1.75,0,0,42,44,39,350,350,14.1,17,2017,1,3
2560,1/4/17,6.49,0.22,0,0,45,51,36,200,220,23,30,2017,1,4
2561,1/5/17,13.2,0,0,0,40,46,33,20,10,28,33.1,2017,1,5
2562,1/6/17,4.92,0,0,0,38,49,29,360,10,13,16.1,2017,1,6
2563,1/7/17,2.01,0.98,3,0,38,41,33,350,360,12.1,14.1,2017,1,7
2564,1/8/17,13.87,1.96,0,0,43,59,40,170,170,36,46.1,2017,1,8
2565,1/9/17,12.53,0,0,0,53,57,44,180,180,25.9,35.1,2017,1,9
2566,1/10/17,19.69,2,0,0,50,54,47,170,170,45,57.9,2017,1,10
2567,1/11/17,5.59,0.06,0,0,49,55,41,180,180,16.1,19,2017,1,11
2568,1/12/17,8.95,0.03,0,0,44,53,41,10,10,19.9,29.1,2017,1,12
2569,1/13/17,12.3,0,0,0,49,58,43,10,10,23.9,29.1,2017,1,13
2570,1/14/17,7.16,0,0,0,51,59,38,20,360,16.1,19.9,2017,1,14
2571,1/15/17,2.91,0,0,0,42,63,30,20,20,15,23,2017,1,15
2572,1/16/17,3.8,0,0,0,46,68,30,30,30,15,19,2017,1,16
2573,1/17/17,2.24,0.03,0,0,44,49,37,110,360,6.9,8.9,2017,1,17
2574,1/18/17,15.66,1.37,0,0,45,47,43,180,180,40,53,2017,1,18
2575,1/19/17,8.5,0.39,0,0,47,52,45,180,180,25.9,33.1,2017,1,19
2576,1/20/17,15.88,1.35,0,0,47,48,43,170,170,38.9,51,2017,1,20
2577,1/21/17,17,0.55,0,0,46,51,45,160,160,33.1,42.1,2017,1,21
2578,1/22/17,15.21,0.61,0,0,48,51,43,170,170,38,51,2017,1,22
2579,1/23/17,5.82,0.06,0,0,45,49,42,170,170,15,19,2017,1,23
2580,1/24/17,4.47,0.01,0,0,44,55,34,340,350,10.1,14.1,2017,1,24
2581,1/25/17,1.34,0,0,0,42,48,35,310,110,4.9,6.9,2017,1,25
2582,1/26/17,5.37,0,0,0,44,59,34,10,10,17,21,2017,1,26
2583,1/27/17,6.49,0,0,0,49,62,36,20,340,16.1,19.9,2017,1,27
2584,1/28/17,1.34,0,0,0,44,61,31,10,200,6.9,8.9,2017,1,28
2585,1/29/17,0.67,0,0,0,44,66,31,10,360,6.9,8.9,2017,1,29
2586,1/30/17,0.89,0,0,0,44,63,30,20,340,6,6.9,2017,1,30
2587,1/31/17,0.89,0,0,0,44,53,35,310,320,6,6.9,2017,1,31
2588,2/1/17,1.34,0,0,0,46,56,37,50,100,6.9,8.1,2017,2,1
2589,2/2/17,3.58,0.53,0,0,47,50,44,180,180,10.1,13,2017,2,2
2590,2/3/17,22.59,0.55,0,0,53,58,50,170,170,36.9,49,2017,2,3
2591,2/4/17,17.22,0,0,0,55,56,53,170,170,31.1,38,2017,2,4
2592,2/5/17,16.11,0.19,0,0,54,57,50,180,170,36,44.1,2017,2,5
2593,2/6/17,22.37,0.77,0,0,54,59,49,170,150,38,51,2017,2,6
2594,2/7/17,17.45,1,0,0,56,64,51,170,170,38.9,53,2017,2,7
2595,2/8/17,12.3,0.43,0,0,56,61,51,170,170,35.1,45,2017,2,8
2596,2/9/17,22.82,0.25,0,0,60,61,56,170,170,42.9,52.1,2017,2,9
2597,2/10/17,5.14,0.44,0,0,56,61,48,270,310,17,25.9,2017,2,10
2598,2/11/17,12.3,0,0,0,51,62,44,10,10,29.1,33.1,2017,2,11
2599,2/12/17,8.05,0,0,0,57,70,48,20,10,17,21.9,2017,2,12
2600,2/13/17,1.57,0,0,0,53,60,41,80,80,8.1,8.1,2017,2,13
2601,2/14/17,2.24,0,0,0,49,69,34,280,280,8.1,10.1,2017,2,14
2602,2/15/17,2.68,0.02,0,0,53,57,48,90,90,8.9,10.1,2017,2,15
2603,2/16/17,16.78,0.59,0,0,56,64,50,180,170,33.1,45,2017,2,16
2604,2/17/17,6.71,1.35,0,0,51,51,48,10,10,16.1,19,2017,2,17
2605,2/18/17,6.04,0.87,0,0,50,60,46,190,190,23,32,2017,2,18
2606,2/19/17,24.61,0,0,0,50,53,47,170,170,36.9,48.1,2017,2,19
2607,2/20/17,24.61,0.24,0,0,52,56,50,170,170,42.9,52.1,2017,2,20
2608,2/21/17,11.41,0.08,0,0,54,59,42,180,170,33.1,40.9,2017,2,21
2609,2/22/17,4.7,0.01,0,0,46,54,36,270,260,21,29.1,2017,2,22
2610,2/23/17,2.91,0,0,0,42,54,31,300,290,10.1,15,2017,2,23
2611,2/24/17,4.03,0.23,0,0,41,52,29,270,270,15,19,2017,2,24
2612,2/25/17,4.92,0.01,0,0,45,55,36,360,340,12.1,15,2017,2,25
2613,2/26/17,6.49,0,0,0,42,54,30,170,160,23,30,2017,2,26
2614,2/27/17,4.03,0.02,0,0,42,53,30,280,260,13,21.9,2017,2,27
2615,2/28/17,2.68,0,0,0,43,58,30,340,190,8.1,11,2017,2,28
2616,3/1/17,3.8,0,0,0,48,70,32,10,10,14.1,15,2017,3,1
2617,3/2/17,1.79,0,0,0,49,68,32,160,200,8.1,12.1,2017,3,2
2618,3/3/17,1.12,0,0,0,50,60,38,90,90,10.1,10.1,2017,3,3
2619,3/4/17,9.4,0.49,0,0,51,58,47,170,170,30,36.9,2017,3,4
2620,3/5/17,7.16,0,0,0,47,51,37,220,230,21,30,2017,3,5
2621,3/6/17,11.18,0.65,0,0,44,50,40,180,180,21.9,28,2017,3,6
2622,3/7/17,4.7,0.09,0,0,47,52,44,220,210,12.1,15,2017,3,7
2623,3/8/17,2.91,0,0,0,52,69,47,340,320,8.1,10.1,2017,3,8
2624,3/9/17,2.68,0,0,0,58,71,46,20,360,8.1,10.1,2017,3,9
2625,3/10/17,2.68,0,0,0,61,76,51,10,20,10.1,13,2017,3,10
2626,3/11/17,2.91,0,0,0,59,74,47,70,140,8.9,11,2017,3,11
2627,3/12/17,3.8,0,0,0,61,82,46,20,10,13,16.1,2017,3,12
2628,3/13/17,2.24,0,0,0,60,79,41,160,100,8.1,10.1,2017,3,13
2629,3/14/17,2.01,0,0,0,60,77,44,150,170,8.1,11,2017,3,14
2630,3/15/17,2.91,0.11,0,0,61,65,52,100,330,8.9,11,2017,3,15
2631,3/16/17,2.01,0,0,0,56,68,48,120,90,6.9,10.1,2017,3,16
2632,3/17/17,2.91,0.01,0,0,57,73,45,270,320,6.9,10.1,2017,3,17
2633,3/18/17,3.36,0.18,0,0,61,65,56,190,190,16.1,23,2017,3,18
2634,3/19/17,2.68,0.01,0,0,61,68,56,290,300,8.1,10.1,2017,3,19
2635,3/20/17,7.38,0.27,0,0,59,65,52,170,180,18.1,23,2017,3,20
2636,3/21/17,19.69,0.34,0,0,58,67,54,150,160,33.1,42.9,2017,3,21
2637,3/22/17,7.83,0.52,0,0,53,54,41,150,150,23,30,2017,3,22
2638,3/23/17,5.37,0.09,0,0,47,61,37,190,190,19.9,25.9,2017,3,23
2639,3/24/17,10.51,1.3,0,0,51,52,46,180,170,29.1,38,2017,3,24
2640,3/25/17,3.58,0,0,0,52,63,45,140,140,10.1,12.1,2017,3,25
2641,3/26/17,6.93,0.47,0,0,53,56,47,180,170,19.9,23.9,2017,3,26
2642,3/27/17,3.13,0,0,0,51,66,41,250,300,8.9,12.1,2017,3,27
2643,3/28/17,9.4,0,0,0,58,73,48,30,20,19.9,23.9,2017,3,28
2644,3/29/17,4.47,0,0,0,61,71,49,190,210,10.1,15,2017,3,29
2645,3/30/17,11.63,0.01,0,0,62,65,52,10,10,25.1,34,2017,3,30
2646,3/31/17,11.41,0,0,0,58,74,49,30,30,23,30,2017,3,31
2647,4/1/17,8.28,0,0,0,67,85,56,350,350,19.9,27.1,2017,4,1
2648,4/2/17,10.29,0,0,0,72,80,54,10,340,19.9,27.1,2017,4,2
2649,4/3/17,8.5,0,0,0,63,74,49,360,330,19.9,28,2017,4,3
2650,4/4/17,3.36,0,0,0,62,73,50,190,190,8.9,12.1,2017,4,4
2651,4/5/17,3.58,0.01,0,0,60,70,50,310,290,23,29.1,2017,4,5
2652,4/6/17,9.17,1.94,0,0,56,59,48,170,180,38.9,50.1,2017,4,6
2653,4/7/17,18.34,0.45,0,0,53,62,46,170,180,36.9,42.9,2017,4,7
2654,4/8/17,4.03,0,0,0,49,59,41,180,180,21,23.9,2017,4,8
2655,4/9/17,7.38,0,0,0,51,62,41,170,170,19.9,27.1,2017,4,9
2656,4/10/17,3.8,0,0,0,55,65,45,210,230,10.1,15,2017,4,10
2657,4/11/17,10.29,0.3,0,0,54,59,49,170,160,30,38,2017,4,11
2658,4/12/17,12.75,0.32,0,0,56,59,48,170,160,30,42.1,2017,4,12
2659,4/13/17,3.58,0.11,0,0,51,57,38,160,170,18.1,23,2017,4,13
2660,4/14/17,1.79,0,0,0,47,63,33,120,130,8.9,11,2017,4,14
2661,4/15/17,3.8,0,0,0,54,70,42,10,10,13,16.1,2017,4,15
2662,4/16/17,7.16,0.07,0,0,54,58,44,150,170,21.9,28,2017,4,16
2663,4/17/17,6.04,0.03,0,0,53,61,51,170,160,21.9,27.1,2017,4,17
2664,4/18/17,6.71,0,0,0,59,69,53,190,180,14.1,17,2017,4,18
2665,4/19/17,6.71,0.37,0,0,59,64,49,180,160,18.1,25.1,2017,4,19
2666,4/20/17,2.91,0.01,0,0,55,69,45,220,340,8.9,12.1,2017,4,20
2667,4/21/17,5.37,0,0,0,61,82,48,360,360,15,19.9,2017,4,21
2668,4/22/17,5.14,0.03,0,0,61,71,49,160,160,17,19,2017,4,22
2669,4/23/17,5.14,0,0,0,61,71,47,180,170,17,21.9,2017,4,23
2670,4/24/17,9.4,0.18,0,0,59,64,48,160,170,25.9,31.1,2017,4,24
2671,4/25/17,2.91,0.02,0,0,56,67,47,130,30,12.1,17,2017,4,25
2672,4/26/17,6.26,0.05,0,0,60,69,52,180,200,18.1,21.9,2017,4,26
2673,4/27/17,4.7,0,0,0,59,73,43,20,20,16.1,19.9,2017,4,27
2674,4/28/17,8.95,0,0,0,60,74,45,360,30,25.1,33.1,2017,4,28
2675,4/29/17,4.47,0,0,0,63,83,44,10,350,13,17,2017,4,29
2676,4/30/17,4.25,0,0,0,66,86,47,360,360,13,15,2017,4,30
2677,5/1/17,7.16,0,0,0,74,89,58,330,20,14.1,25.9,2017,5,1
2678,5/2/17,8.5,0,0,0,77,90,59,10,30,17,21.9,2017,5,2
2679,5/3/17,7.38,0,0,0,81,95,66,350,350,16.1,21,2017,5,3
2680,5/4/17,8.05,0,0,0,78,92,60,170,150,21.9,28,2017,5,4
2681,5/5/17,8.5,0,0,0,76,82,58,190,310,19.9,28,2017,5,5
2682,5/6/17,14.76,0,0,0,64,74,57,360,10,25.1,36.9,2017,5,6
2683,5/7/17,14.76,0,0,0,65,81,57,350,360,28,38,2017,5,7
2684,5/8/17,10.51,0,0,0,74,90,60,360,360,25.1,32,2017,5,8
2685,5/9/17,4.7,0,0,0,75,95,54,10,340,15,19.9,2017,5,9
2686,5/10/17,7.83,0,0,0,72,83,54,190,180,19.9,25.9,2017,5,10
2687,5/11/17,6.93,0,0,0,65,73,52,170,260,17,23,2017,5,11
2688,5/12/17,5.37,0,0,0,58,69,45,330,340,15,23.9,2017,5,12
2689,5/13/17,5.37,0,0,0,57,72,41,320,340,15,21.9,2017,5,13
2690,5/14/17,8.5,0,0,0,62,76,53,130,60,19.9,23.9,2017,5,14
2691,5/15/17,5.82,0,0,0,66,82,54,340,40,14.1,19,2017,5,15
2692,5/16/17,10.96,0.02,0,0,63,64,50,170,180,23,30,2017,5,16
2693,5/17/17,5.14,0,0,0,58,78,42,20,20,15,21,2017,5,17
2694,5/18/17,7.83,0,0,0,67,87,50,10,20,21.9,27.1,2017,5,18
2695,5/19/17,4.03,0,0,0,72,92,49,10,270,10.1,13,2017,5,19
2696,5/20/17,5.82,0,0,0,77,98,55,350,10,15,19,2017,5,20
2697,5/21/17,7.16,0,0,0,82,97,68,10,360,16.1,21.9,2017,5,21
2698,5/22/17,3.58,0,0,0,81,102,58,20,10,13,16.1,2017,5,22
2699,5/23/17,4.92,0,0,0,82,101,61,160,170,13,17,2017,5,23
2700,5/24/17,8.05,0,0,0,81,93,63,180,190,21.9,25.9,2017,5,24
2701,5/25/17,8.95,0,0,0,74,81,58,190,180,21.9,27.1,2017,5,25
2702,5/26/17,5.14,0,0,0,69,81,57,160,180,14.1,19.9,2017,5,26
2703,5/27/17,4.92,0,0,0,70,91,55,180,160,14.1,19.9,2017,5,27
2704,5/28/17,2.91,0,0,0,75,95,59,360,360,10.1,14.1,2017,5,28
2705,5/29/17,3.58,0,0,0,78,95,62,130,140,14.1,18.1,2017,5,29
2706,5/30/17,6.04,0,0,0,77,85,63,210,220,14.1,17,2017,5,30
2707,5/31/17,5.37,0.23,0,0,70,79,60,200,160,15,19.9,2017,5,31
2708,6/1/17,3.8,0,0,0,73,86,64,120,170,10.1,15,2017,6,1
2709,6/2/17,4.03,0,0,0,76,93,60,180,140,12.1,19,2017,6,2
2710,6/3/17,5.37,0,0,0,78,93,64,160,190,15,25.9,2017,6,3
2711,6/4/17,4.92,0,0,0,77,91,62,140,180,14.1,17,2017,6,4
2712,6/5/17,7.38,0,0,0,80,96,65,360,350,18.1,23,2017,6,5
2713,6/6/17,3.8,0,0,0,79,95,61,150,170,15,19,2017,6,6
2714,6/7/17,8.72,0,0,0,77,88,60,190,190,30,40,2017,6,7
2715,6/8/17,8.28,0.31,0,0,65,72,56,170,170,29.1,35.1,2017,6,8
2716,6/9/17,5.82,0.26,0,0,62,77,57,140,170,25.9,32,2017,6,9
2717,6/10/17,7.16,0,0,0,63,73,50,210,220,23,32,2017,6,10
2718,6/11/17,9.17,0.02,0,0,61,72,53,10,360,21.9,27.1,2017,6,11
2719,6/12/17,6.04,0,0,0,61,74,49,160,160,19.9,23,2017,6,12
2720,6/13/17,4.47,0,0,0,68,85,57,340,160,10.1,13,2017,6,13
2721,6/14/17,3.8,0,0,0,74,93,56,360,20,12.1,15,2017,6,14
2722,6/15/17,3.8,0,0,0,78,94,60,360,360,14.1,18.1,2017,6,15
2723,6/16/17,4.92,0,0,0,82,99,66,280,280,12.1,16.1,2017,6,16
2724,6/17/17,10.51,0,0,0,85,103,72,20,30,21,25.9,2017,6,17
2725,6/18/17,11.41,0,0,0,93,110,83,10,20,25.9,34,2017,6,18
2726,6/19/17,3.58,0,0,0,94,113,76,360,350,8.9,11,2017,6,19
2727,6/20/17,5.82,0,0,0,96,111,79,210,360,12.1,16.1,2017,6,20
2728,6/21/17,13.65,0,0,0,96,110,85,10,20,28,36,2017,6,21
2729,6/22/17,15.66,0,0,0,96,109,85,10,20,32,38.9,2017,6,22
2730,6/23/17,8.5,0,0,0,97,110,80,360,360,16.1,21.9,2017,6,23
2731,6/24/17,5.82,0,0,0,93,113,73,180,10,17,21,2017,6,24
2732,6/25/17,7.16,0,0,0,92,103,79,170,170,17,23,2017,6,25
2733,6/26/17,6.49,0,0,0,84,93,68,180,150,16.1,21.9,2017,6,26
2734,6/27/17,5.37,0,0,0,80,96,62,170,150,17,23.9,2017,6,27
2735,6/28/17,4.7,0,0,0,81,97,64,160,150,16.1,19.9,2017,6,28
2736,6/29/17,4.92,0,0,0,85,101,66,160,160,12.1,16.1,2017,6,29
2737,6/30/17,5.82,0,0,0,86,102,69,150,160,16.1,19.9,2017,6,30
2738,7/1/17,3.8,0,0,0,85,102,69,170,140,15,19,2017,7,1
2739,7/2/17,5.14,0,0,0,87,103,71,160,150,17,23.9,2017,7,2
2740,7/3/17,4.7,0,0,0,86,100,69,180,170,16.1,21.9,2017,7,3
2741,7/4/17,5.14,0,0,0,84,101,66,170,200,21,25.9,2017,7,4
2742,7/5/17,4.7,0,0,0,83,100,62,210,220,15,21,2017,7,5
2743,7/6/17,3.36,0,0,0,85,106,66,200,220,8.9,16.1,2017,7,6
2744,7/7/17,3.8,0,0,0,90,109,71,260,210,10.1,14.1,2017,7,7
2745,7/8/17,5.82,0,0,0,90,109,66,160,160,16.1,19,2017,7,8
2746,7/9/17,4.92,0,0,0,90,106,69,150,180,15,19,2017,7,9
2747,7/10/17,4.7,0,0,0,88,103,67,140,160,17,25.1,2017,7,10
2748,7/11/17,4.25,0,0,0,87,101,70,170,170,17,21.9,2017,7,11
2749,7/12/17,4.03,0,0,0,85,101,68,150,140,16.1,23,2017,7,12
2750,7/13/17,4.25,0,0,0,86,101,66,150,150,16.1,21.9,2017,7,13
2751,7/14/17,4.7,0,0,0,86,103,70,190,160,17,27.1,2017,7,14
2752,7/15/17,4.03,0,0,0,87,105,69,300,290,12.1,16.1,2017,7,15
2753,7/16/17,6.04,0,0,0,91,107,73,350,350,16.1,21.9,2017,7,16
2754,7/17/17,5.59,0,0,0,88,103,67,150,160,17,21.9,2017,7,17
2755,7/18/17,6.93,0,0,0,85,95,66,190,160,25.1,30,2017,7,18
2756,7/19/17,5.82,0,0,0,81,99,63,160,140,15,19,2017,7,19
2757,7/20/17,4.92,0,0,0,83,100,64,150,140,14.1,17,2017,7,20
2758,7/21/17,4.92,0,0,0,85,103,67,260,260,12.1,12.1,2017,7,21
2759,7/22/17,7.38,0,0,0,90,108,69,20,30,21.9,27.1,2017,7,22
2760,7/23/17,4.03,0,0,0,89,105,72,180,170,17,21.9,2017,7,23
2761,7/24/17,5.14,0,0,0,86,102,71,150,170,16.1,21,2017,7,24
2762,7/25/17,4.47,0,0,0,85,103,66,160,190,16.1,19.9,2017,7,25
2763,7/26/17,4.47,0,0,0,85,101,66,150,160,16.1,19.9,2017,7,26
2764,7/27/17,4.92,0,0,0,87,104,70,160,150,13,17,2017,7,27
2765,7/28/17,5.14,0,0,0,89,105,72,140,140,17,21.9,2017,7,28
2766,7/29/17,4.25,0,0,0,88,106,67,160,170,18.1,23,2017,7,29
2767,7/30/17,4.03,0,0,0,87,106,68,150,160,15,18.1,2017,7,30
2768,7/31/17,3.36,0,0,0,88,106,70,170,160,13,16.1,2017,7,31
2769,8/1/17,3.58,0,0,0,91,113,74,180,180,17,19.9,2017,8,1
2770,8/2/17,4.92,0,0,0,92,110,76,160,160,16.1,18.1,2017,8,2
2771,8/3/17,6.04,0,0,0,93,111,74,180,180,21,23.9,2017,8,3
2772,8/4/17,4.92,0,0,0,90,104,74,180,180,18.1,21.9,2017,8,4
2773,8/5/17,5.37,0,0,0,87,101,77,170,240,18.1,21,2017,8,5
2774,8/6/17,4.7,0.1,0,0,84,98,71,40,40,21,25.1,2017,8,6
2775,8/7/17,4.03,0,0,0,83,101,68,180,180,14.1,17,2017,8,7
2776,8/8/17,4.03,0,0,0,86,101,71,180,170,17,19.9,2017,8,8
2777,8/9/17,3.8,0,0,0,85,99,70,180,200,17,21,2017,8,9
2778,8/10/17,4.7,0,0,0,84,99,69,190,180,21,23.9,2017,8,10
2779,8/11/17,4.03,0,0,0,83,101,68,160,170,15,19,2017,8,11
2780,8/12/17,5.14,0,0,0,86,101,71,160,130,17,21.9,2017,8,12
2781,8/13/17,5.37,0,0,0,84,99,66,170,180,18.1,23,2017,8,13
2782,8/14/17,7.16,0,0,0,82,93,70,170,160,21.9,25.9,2017,8,14
2783,8/15/17,5.59,0,0,0,78,94,64,160,180,15,19.9,2017,8,15
2784,8/16/17,4.47,0,0,0,80,103,64,170,170,18.1,21,2017,8,16
2785,8/17/17,3.58,0,0,0,83,109,66,180,180,16.1,19,2017,8,17
2786,8/18/17,3.58,0,0,0,86,105,69,160,30,15,21.9,2017,8,18
2787,8/19/17,4.92,0,0,0,87,103,70,360,10,14.1,19,2017,8,19
2788,8/20/17,4.92,0,0,0,84,104,68,180,190,18.1,23,2017,8,20
2789,8/21/17,5.37,0,0,0,82,93,70,180,140,16.1,23,2017,8,21
2790,8/22/17,4.7,0,0,0,81,97,68,170,160,21.9,23.9,2017,8,22
2791,8/23/17,3.8,0,0,0,84,104,68,180,180,16.1,19,2017,8,23
2792,8/24/17,3.58,0,0,0,84,100,66,160,160,15,19.9,2017,8,24
2793,8/25/17,3.13,0,0,0,82,101,65,140,160,13,16.1,2017,8,25
2794,8/26/17,3.36,0,0,0,83,106,61,160,160,12.1,16.1,2017,8,26
2795,8/27/17,4.92,0,0,0,88,111,67,30,50,10.1,14.1,2017,8,27
2796,8/28/17,4.03,0,0,0,89,110,66,190,170,16.1,21,2017,8,28
2797,8/29/17,7.16,0,0,0,90,108,69,180,180,19.9,27.1,2017,8,29
2798,8/30/17,4.7,0,0,0,87,102,67,150,150,15,18.1,2017,8,30
2799,8/31/17,8.5,0,0,0,87,106,70,20,30,21.9,25.1,2017,8,31
2800,9/1/17,5.59,0,0,0,92,112,71,360,350,14.1,19,2017,9,1
2801,9/2/17,3.8,0,0,0,90,114,67,310,190,8.9,12.1,2017,9,2
2802,9/3/17,2.91,0,0,0,92,111,73,120,340,10.1,12.1,2017,9,3
2803,9/4/17,6.93,0,0,0,95,104,80,190,190,17,21.9,2017,9,4
2804,9/5/17,5.82,0,0,0,86,97,72,180,180,25.9,33.1,2017,9,5
2805,9/6/17,4.92,0,0,0,83,97,73,160,140,15,19,2017,9,6
2806,9/7/17,3.8,0.61,0,0,78,81,66,160,160,13,15,2017,9,7
2807,9/8/17,2.91,0,0,0,75,92,63,150,160,13,15,2017,9,8
2808,9/9/17,2.91,0,0,0,80,99,65,190,190,8.9,13,2017,9,9
2809,9/10/17,5.37,0,0,0,84,106,66,360,360,13,18.1,2017,9,10
